class_name,project_name,class_id,class_path,Max-Ruler,commits_count,code_churn_avg,contributors_count,contributors_experience,hunks_count,issue_tracker_issues,cbo,wmc,dit,rfc,lcom,total_methods,max_nested_blocks,total_variables,total_refactorings,ncloc_cloc,duplicated_lines_cpd_density,comment_lines_cloc_density
StreamIoHandler.java,mina,AW-Z_dV8rInABnR0cU_b,mina-core/src/main/java/org/apache/mina/handler/stream/StreamIoHandler.java,0,5.0,37.0,2.0,92.92,1.0,8,11.0,16.0,5.0,14.0,31.0,11.0,1.0,12.0,0,88.0,0.0,46.01226994
VmPipeSession.java,mina,AW-Z_dWBrInABnR0cVBP,mina-core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeSession.java,0,4.0,36.0,1.0,100.0,2.5,2,15.0,14.0,2.0,6.0,55.0,14.0,0.0,9.0,4,88.0,0.0,25.42372881
HttpBasicAuthLogicHandler.java,mina,AW-Z_dV3rInABnR0cU9M,mina-core/src/main/java/org/apache/mina/proxy/handlers/http/basic/HttpBasicAuthLogicHandler.java,0,5.0,22.0,3.0,95.54,1.0,0,10.0,7.0,2.0,15.0,6.0,4.0,1.0,5.0,0,50.0,0.0,47.36842105
HttpNTLMAuthLogicHandler.java,mina,AW-Z_dV3rInABnR0cU9H,mina-core/src/main/java/org/apache/mina/proxy/handlers/http/ntlm/HttpNTLMAuthLogicHandler.java,0,5.0,34.0,3.0,96.99,1.0,0,12.0,17.0,2.0,25.0,4.0,4.0,2.0,15.0,0,92.0,0.0,35.21126761
VmPipeConnector.java,mina,AW-Z_dWBrInABnR0cVBQ,mina-core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeConnector.java,0,6.0,31.0,3.0,90.79,2.0,4,25.0,14.0,3.0,28.0,13.0,7.0,3.0,13.0,3,104.0,0.0,35.40372671
AbstractByteArray.java,mina,AW-Z_dWDrInABnR0cVCE,mina-core/src/main/java/org/apache/mina/util/byteaccess/AbstractByteArray.java,0,4.0,23.0,2.0,85.81,7.0,0,2.0,12.0,1.0,8.0,3.0,3.0,3.0,8.0,3,41.0,0.0,49.38271605
AbstractMessage.java,mina,AW-Z_dVcrInABnR0cU3v,mina-example/src/main/java/org/apache/mina/example/sumup/message/AbstractMessage.java,0,2.0,20.0,2.0,95.12,1.0,0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0,12.0,0.0,66.66666667
AbstractMessageDecoder.java,mina,AW-Z_dVcrInABnR0cU3g,mina-example/src/main/java/org/apache/mina/example/sumup/codec/AbstractMessageDecoder.java,0,2.0,46.0,2.0,97.8,1.0,0,7.0,8.0,1.0,6.0,4.0,4.0,1.0,4.0,0,43.0,0.0,45.56962025
AbstractMessageEncoder.java,mina,AW-Z_dVcrInABnR0cU3d,mina-example/src/main/java/org/apache/mina/example/sumup/codec/AbstractMessageEncoder.java,0,1.0,56.0,1.0,100.0,1.0,0,7.0,3.0,1.0,8.0,1.0,3.0,0.0,2.0,0,22.0,0.0,55.10204082
AbstractPropertyAccessor.java,mina,AW-Z_dVxrInABnR0cU7M,mina-integration-ognl/src/main/java/org/apache/mina/integration/ognl/AbstractPropertyAccessor.java,0,3.0,33.0,2.0,88.52,2.0,0,4.0,16.0,2.0,12.0,26.0,8.0,1.0,4.0,3,60.0,0.0,26.82926829
AbstractPropertyEditor.java,mina,AW-Z_dVhrInABnR0cU5C,mina-integration-beans/src/main/java/org/apache/mina/integration/beans/AbstractPropertyEditor.java,0,3.0,38.0,2.0,71.76,8.0,0,1.0,12.0,2.0,5.0,12.0,9.0,1.0,3.0,0,45.0,0.0,54.54545455
AbstractProtocolDecoderOutput.java,mina,AW-Z_dV6rInABnR0cU-R,mina-core/src/main/java/org/apache/mina/filter/codec/AbstractProtocolDecoderOutput.java,0,3.0,20.0,2.0,73.85,3.0,1,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3,18.0,0.0,66.03773585
AbstractProtocolEncoderOutput.java,mina,AW-Z_dV5rInABnR0cU-L,mina-core/src/main/java/org/apache/mina/filter/codec/AbstractProtocolEncoderOutput.java,0,3.0,36.0,2.0,86.61,5.0,2,2.0,11.0,1.0,9.0,0.0,4.0,2.0,7.0,6,51.0,0.0,45.74468085
AbstractSelfTransition.java,mina,AW-Z_dVmrInABnR0cU64,mina-statemachine/src/main/java/org/apache/mina/statemachine/transition/AbstractSelfTransition.java,0,3.0,19.0,2.0,84.38,1.0,0,4.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0,11.0,0.0,77.55102041
AbstractSocksLogicHandler.java,mina,AW-Z_dV3rInABnR0cU9V,mina-core/src/main/java/org/apache/mina/proxy/handlers/socks/AbstractSocksLogicHandler.java,0,2.0,24.0,1.0,100.0,1.0,1,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0,10.0,0.0,77.27272727
AbstractStateContext.java,mina,AW-Z_dVkrInABnR0cU6S,mina-statemachine/src/main/java/org/apache/mina/statemachine/context/AbstractStateContext.java,0,4.0,23.0,2.0,69.72,2.0,0,3.0,7.0,1.0,6.0,7.0,6.0,1.0,3.0,15,39.0,0.0,50.63291139
AbstractStateContextLookup.java,mina,AW-Z_dVkrInABnR0cU6T,mina-statemachine/src/main/java/org/apache/mina/statemachine/context/AbstractStateContextLookup.java,0,4.0,23.0,2.0,85.96,3.0,0,4.0,9.0,1.0,5.0,8.0,5.0,3.0,3.0,0,26.0,0.0,69.76744186
AbstractStreamWriteFilter.java,mina,AW-Z_dV7rInABnR0cU_B,mina-core/src/main/java/org/apache/mina/filter/stream/AbstractStreamWriteFilter.java,0,4.0,47.0,2.0,84.08,7.5,1,11.0,19.0,2.0,20.0,26.0,9.0,4.0,15.0,0,96.0,0.0,37.25490196
AbstractTransition.java,mina,AW-Z_dVxrInABnR0cU6_,mina-statemachine/src/main/java/org/apache/mina/statemachine/transition/AbstractTransition.java,0,7.0,24.0,2.0,57.82,2.0,0,4.0,20.0,1.0,9.0,0.0,10.0,2.0,5.0,15,77.0,0.0,46.89655172
AmbiguousMethodException.java,mina,AW-Z_dVxrInABnR0cU7A,mina-statemachine/src/main/java/org/apache/mina/statemachine/transition/AmbiguousMethodException.java,0,3.0,13.0,2.0,97.73,1.0,0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,7.0,0.0,81.08108108
AttributeKey.java,mina,AW-Z_dV-rInABnR0cVAL,mina-core/src/main/java/org/apache/mina/core/session/AttributeKey.java,0,5.0,19.0,2.0,93.13,3.0,7,1.0,7.0,1.0,5.0,0.0,4.0,1.0,3.0,0,28.0,0.0,67.05882353
AuthenticationHandler.java,mina,AW-Z_dVfrInABnR0cU4t,mina-example/src/main/java/org/apache/mina/example/tapedeck/AuthenticationHandler.java,0,5.0,31.0,2.0,94.02,1.0,0,17.0,21.0,2.0,21.0,54.0,16.0,2.0,8.0,0,111.0,0.0,17.77777778
BogusTrustManagerFactory.java,mina,AW-Z_dV4rInABnR0cU9p,mina-core/src/main/java/org/apache/mina/filter/ssl/BogusTrustManagerFactory.java,0,4.0,32.0,2.0,57.78,6.5,2,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0,45.0,0.0,52.63157895
BreakAndCallException.java,mina,AW-Z_dVkrInABnR0cU6X,mina-statemachine/src/main/java/org/apache/mina/statemachine/BreakAndCallException.java,0,3.0,20.0,2.0,98.36,1.0,0,1.0,6.0,5.0,0.0,0.0,5.0,1.0,4.0,0,27.0,0.0,47.05882353
BreakAndGotoException.java,mina,AW-Z_dVkrInABnR0cU6b,mina-statemachine/src/main/java/org/apache/mina/statemachine/BreakAndGotoException.java,0,3.0,17.0,2.0,98.11,1.0,0,1.0,4.0,5.0,0.0,0.0,3.0,1.0,3.0,0,19.0,0.0,55.81395349
BreakAndReturnException.java,mina,AW-Z_dVkrInABnR0cU6V,mina-statemachine/src/main/java/org/apache/mina/statemachine/BreakAndReturnException.java,0,1.0,39.0,1.0,100.0,1.0,0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,0,11.0,0.0,68.57142857
BreakException.java,mina,AW-Z_dVkrInABnR0cU6a,mina-statemachine/src/main/java/org/apache/mina/statemachine/BreakException.java,0,1.0,35.0,1.0,100.0,1.0,0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,6.0,0.0,81.81818182
BufferByteArray.java,mina,AW-Z_dWDrInABnR0cVB_,mina-core/src/main/java/org/apache/mina/util/byteaccess/BufferByteArray.java,0,4.0,128.0,2.0,83.72,48.0,2,7.0,28.0,2.0,23.0,0.0,27.0,1.0,4.0,144,259.0,0.0,42.1875
BufferDataException.java,mina,AW-Z_dWArInABnR0cVAu,mina-core/src/main/java/org/apache/mina/core/buffer/BufferDataException.java,0,2.0,33.0,2.0,72.73,2.5,3,0.0,4.0,4.0,0.0,6.0,4.0,0.0,1.0,0,16.0,0.0,73.33333333
ByteArray.java,mina,AW-Z_dWErInABnR0cVCH,mina-core/src/main/java/org/apache/mina/util/byteaccess/ByteArray.java,0,6.0,29.0,2.0,78.7,9.5,2,6.0,13.0,1.0,0.0,78.0,13.0,0.0,0.0,36,39.0,0.0,73.82550336
ByteArrayList.java,mina,AW-Z_dWDrInABnR0cVCC,mina-core/src/main/java/org/apache/mina/util/byteaccess/ByteArrayList.java,0,4.0,64.0,2.0,93.24,5.0,1,3.0,13.0,1.0,5.0,2.0,12.0,0.0,5.0,0,95.0,0.0,57.20720721
ByteEditor.java,mina,AW-Z_dVhrInABnR0cU5K,mina-integration-beans/src/main/java/org/apache/mina/integration/beans/ByteEditor.java,0,1.0,40.0,1.0,100.0,1.0,0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0,12.0,0.0,67.56756757
ByteUtilities.java,mina,AW-Z_dV4rInABnR0cU9g,mina-core/src/main/java/org/apache/mina/proxy/utils/ByteUtilities.java,0,5.0,66.0,3.0,94.7,3.0,1,2.0,35.0,1.0,16.0,210.0,21.0,2.0,13.0,0,119.0,0.0,60.06711409
ChainedIoHandler.java,mina,AW-Z_dV9rInABnR0cU_o,mina-core/src/main/java/org/apache/mina/handler/chain/ChainedIoHandler.java,0,4.0,18.0,2.0,96.2,1.0,0,3.0,5.0,2.0,1.0,0.0,4.0,1.0,1.0,0,23.0,0.0,65.15151515
ChatCommand.java,mina,AW-Z_dVdrInABnR0cU4A,mina-example/src/main/java/org/apache/mina/example/chat/ChatCommand.java,0,1.0,59.0,1.0,100.0,1.0,0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,4.0,0,26.0,0.0,49.01960784
ClientToProxyIoHandler.java,mina,AW-Z_dVbrInABnR0cU3W,mina-example/src/main/java/org/apache/mina/example/proxy/ClientToProxyIoHandler.java,0,2.0,35.0,2.0,97.22,1.0,2,7.0,2.0,3.0,3.0,0.0,2.0,0.0,3.0,0,37.0,0.0,40.32258065
CloseFuture.java,mina,AW-Z_dWBrInABnR0cVBJ,mina-core/src/main/java/org/apache/mina/core/future/CloseFuture.java,0,4.0,19.0,2.0,72.84,2.5,14,3.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,12,13.0,0.0,81.15942029
CommandSyntaxException.java,mina,AW-Z_dVfrInABnR0cU4v,mina-example/src/main/java/org/apache/mina/example/tapedeck/CommandSyntaxException.java,0,1.0,44.0,1.0,100.0,1.0,0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,0,14.0,0.0,64.1025641
CommonEventFilter.java,mina,AW-Z_dV8rInABnR0cU_S,mina-core/src/main/java/org/apache/mina/filter/util/CommonEventFilter.java,0,2.0,54.0,2.0,73.11,5.5,2,7.0,10.0,2.0,1.0,45.0,10.0,0.0,0.0,0,46.0,0.0,53.06122449
CompositeByteArrayRelativeBase.java,mina,AW-Z_dWDrInABnR0cVCA,mina-core/src/main/java/org/apache/mina/util/byteaccess/CompositeByteArrayRelativeBase.java,0,6.0,25.0,2.0,85.0,3.0,0,4.0,9.0,1.0,9.0,4.0,9.0,0.0,2.0,0,50.0,0.0,62.40601504
CompositeByteArrayRelativeReader.java,mina,AW-Z_dWErInABnR0cVCN,mina-core/src/main/java/org/apache/mina/util/byteaccess/CompositeByteArrayRelativeReader.java,0,4.0,34.0,2.0,92.47,4.5,1,6.0,13.0,2.0,12.0,64.0,12.0,1.0,1.0,0,45.0,0.0,62.18487395
CompositeByteArrayRelativeWriter.java,mina,AW-Z_dWErInABnR0cVCK,mina-core/src/main/java/org/apache/mina/util/byteaccess/CompositeByteArrayRelativeWriter.java,0,5.0,53.0,2.0,88.1,10.0,1,11.0,16.0,2.0,20.0,85.0,14.0,1.0,5.0,33,105.0,0.0,55.69620253
CompositeIoFuture.java,mina,AW-Z_dWBrInABnR0cVA-,mina-core/src/main/java/org/apache/mina/core/future/CompositeIoFuture.java,0,5.0,16.0,2.0,78.0,1.0,2,5.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,5,27.0,0.0,60.29411765
ConcurrentHashSet.java,mina,AW-Z_dWDrInABnR0cVB9,mina-core/src/main/java/org/apache/mina/util/ConcurrentHashSet.java,0,2.0,32.0,2.0,68.06,3.0,1,2.0,4.0,4.0,1.0,3.0,3.0,0.0,2.0,4,19.0,0.0,66.66666667
ConnectFuture.java,mina,AW-Z_dWBrInABnR0cVBE,mina-core/src/main/java/org/apache/mina/core/future/ConnectFuture.java,0,6.0,20.0,2.0,67.39,1.5,36,4.0,11.0,1.0,0.0,55.0,11.0,0.0,0.0,17,20.0,0.0,81.13207547
Constants.java,mina,AW-Z_dVcrInABnR0cU3e,mina-example/src/main/java/org/apache/mina/example/sumup/codec/Constants.java,0,1.0,52.0,1.0,100.0,1.0,23,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,0,16.0,0.0,60.0
ConsumeToEndOfSessionDecodingState.java,mina,AW-Z_dV6rInABnR0cU-m,mina-core/src/main/java/org/apache/mina/filter/codec/statemachine/ConsumeToEndOfSessionDecodingState.java,0,4.0,24.0,2.0,96.36,2.0,1,5.0,7.0,1.0,7.0,2.0,4.0,2.0,2.0,12,35.0,0.0,58.82352941
ConsumeToLinearWhitespaceDecodingState.java,mina,AW-Z_dV6rInABnR0cU-o,mina-core/src/main/java/org/apache/mina/filter/codec/statemachine/ConsumeToLinearWhitespaceDecodingState.java,0,3.0,12.0,2.0,95.35,1.0,0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,80.0
DaemonThreadFactory.java,mina,AW-Z_dWDrInABnR0cVB5,mina-core/src/main/java/org/apache/mina/util/DaemonThreadFactory.java,0,1.0,43.0,1.0,100.0,1.0,1,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0,11.0,0.0,72.5
DatagramAcceptor.java,mina,AW-Z_dWCrInABnR0cVBa,mina-core/src/main/java/org/apache/mina/transport/socket/DatagramAcceptor.java,0,8.0,10.0,3.0,85.71,2.0,13,3.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,9,17.0,0.0,76.05633803
DatagramSessionConfig.java,mina,AW-Z_dWCrInABnR0cVBe,mina-core/src/main/java/org/apache/mina/transport/socket/DatagramSessionConfig.java,0,2.0,60.0,2.0,78.99,6.5,5,1.0,12.0,1.0,0.0,66.0,12.0,0.0,0.0,0,18.0,0.0,82.85714286
DateEditor.java,mina,AW-Z_dVhrInABnR0cU5L,mina-integration-beans/src/main/java/org/apache/mina/integration/beans/DateEditor.java,0,3.0,33.0,2.0,85.83,5.0,0,1.0,10.0,3.0,8.0,0.0,3.0,2.0,4.0,0,51.0,0.0,40.0
DateUtil.java,mina,AW-Z_dVirInABnR0cU5i,mina-http/src/main/java/org/apache/mina/http/DateUtil.java,0,4.0,32.0,3.0,64.48,4.0,0,1.0,9.0,1.0,13.0,3.0,6.0,2.0,6.0,0,56.0,0.0,51.30434783
DecodingStateProtocolDecoder.java,mina,AW-Z_dV6rInABnR0cU-h,mina-core/src/main/java/org/apache/mina/filter/codec/statemachine/DecodingStateProtocolDecoder.java,0,4.0,29.0,2.0,90.14,6.0,2,5.0,11.0,1.0,9.0,0.0,4.0,3.0,6.0,18,52.0,0.0,46.93877551
DefaultCloseFuture.java,mina,AW-Z_dWBrInABnR0cVA_,mina-core/src/main/java/org/apache/mina/core/future/DefaultCloseFuture.java,0,4.0,22.0,2.0,76.09,1.5,4,4.0,8.0,2.0,8.0,21.0,7.0,1.0,0.0,6,35.0,0.0,57.31707317
DefaultConnectFuture.java,mina,AW-Z_dWBrInABnR0cVBC,mina-core/src/main/java/org/apache/mina/core/future/DefaultConnectFuture.java,0,5.0,33.0,2.0,64.04,3.0,2,6.0,21.0,2.0,8.0,76.0,13.0,1.0,4.0,20,80.0,0.0,45.57823129
DefaultEventFactory.java,mina,AW-Z_dVlrInABnR0cU6m,mina-statemachine/src/main/java/org/apache/mina/statemachine/event/DefaultEventFactory.java,0,2.0,20.0,2.0,86.36,1.5,0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3,9.0,0.0,75.67567568
DefaultExceptionMonitor.java,mina,AW-Z_dWDrInABnR0cVB3,mina-core/src/main/java/org/apache/mina/util/DefaultExceptionMonitor.java,0,1.0,49.0,1.0,100.0,1.0,15,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0,14.0,0.0,68.88888889
DefaultFileRegion.java,mina,AW-Z_dV_rInABnR0cVAb,mina-core/src/main/java/org/apache/mina/core/file/DefaultFileRegion.java,0,4.0,32.0,2.0,64.75,3.5,3,1.0,11.0,1.0,1.0,6.0,8.0,1.0,4.0,18,52.0,0.0,53.98230088
DefaultIoEventSizeEstimator.java,mina,AW-Z_dV4rInABnR0cU9z,mina-core/src/main/java/org/apache/mina/filter/executor/DefaultIoEventSizeEstimator.java,0,5.0,31.0,2.0,97.18,3.0,1,5.0,20.0,1.0,18.0,8.0,5.0,3.0,7.0,3,85.0,0.0,36.09022556
DefaultReadFuture.java,mina,AW-Z_dWBrInABnR0cVBH,mina-core/src/main/java/org/apache/mina/core/future/DefaultReadFuture.java,0,4.0,45.0,2.0,64.29,9.5,0,5.0,24.0,2.0,7.0,54.0,12.0,2.0,4.0,21,89.0,0.0,41.44736842
DefaultSerialSessionConfig.java,mina,AW-Z_dVjrInABnR0cU6F,mina-transport-serial/src/main/java/org/apache/mina/transport/serial/DefaultSerialSessionConfig.java,0,4.0,30.0,2.0,90.62,1.0,1,4.0,11.0,2.0,5.0,37.0,10.0,1.0,5.0,26,52.0,0.0,50.0
DefaultStateContext.java,mina,AW-Z_dVkrInABnR0cU6P,mina-statemachine/src/main/java/org/apache/mina/statemachine/context/DefaultStateContext.java,0,1.0,28.0,1.0,100.0,1.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,88.88888889
DefaultStateContextFactory.java,mina,AW-Z_dVkrInABnR0cU6R,mina-statemachine/src/main/java/org/apache/mina/statemachine/context/DefaultStateContextFactory.java,0,1.0,34.0,1.0,100.0,1.0,0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6.0,0.0,80.64516129
DefaultTransportMetadata.java,mina,AW-Z_dV9rInABnR0cU_s,mina-core/src/main/java/org/apache/mina/core/service/DefaultTransportMetadata.java,0,3.0,51.0,2.0,87.64,8.0,1,2.0,18.0,1.0,5.0,18.0,9.0,2.0,8.0,0,88.0,0.0,39.31034483
DefaultVmPipeSessionConfig.java,mina,AW-Z_dWBrInABnR0cVBR,mina-core/src/main/java/org/apache/mina/transport/vmpipe/DefaultVmPipeSessionConfig.java,0,4.0,8.0,2.0,87.76,1.0,1,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,6.0,0.0,80.64516129
DefaultWriteFuture.java,mina,AW-Z_dWBrInABnR0cVBA,mina-core/src/main/java/org/apache/mina/core/future/DefaultWriteFuture.java,0,4.0,37.0,2.0,76.24,5.0,8,5.0,16.0,2.0,10.0,55.0,11.0,2.0,4.0,14,64.0,0.0,50.76923077
DefaultWriteRequest.java,mina,AW-Z_dWArInABnR0cVA3,mina-core/src/main/java/org/apache/mina/core/write/DefaultWriteRequest.java,0,6.0,61.0,2.0,54.38,5.5,8,4.0,13.0,1.0,8.0,10.0,9.0,2.0,6.0,30,129.0,0.0,47.13114754
DemuxingProtocolCodecFactory.java,mina,AW-Z_dV7rInABnR0cU-4,mina-core/src/main/java/org/apache/mina/filter/codec/demux/DemuxingProtocolCodecFactory.java,0,5.0,21.0,2.0,95.12,2.0,12,12.0,14.0,1.0,9.0,23.0,11.0,1.0,2.0,6,51.0,64.70588235,63.82978723
DoubleEditor.java,mina,AW-Z_dVhrInABnR0cU5I,mina-integration-beans/src/main/java/org/apache/mina/integration/beans/DoubleEditor.java,0,1.0,43.0,1.0,100.0,1.0,0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0,15.0,0.0,62.5
EjectCommand.java,mina,AW-Z_dVfrInABnR0cU4y,mina-example/src/main/java/org/apache/mina/example/tapedeck/EjectCommand.java,0,1.0,34.0,1.0,100.0,1.0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,8.0,0.0,75.0
EnumEditor.java,mina,AW-Z_dVhrInABnR0cU5E,mina-integration-beans/src/main/java/org/apache/mina/integration/beans/EnumEditor.java,0,5.0,18.0,2.0,80.7,3.0,0,1.0,10.0,3.0,10.0,1.0,3.0,3.0,4.0,6,40.0,0.0,47.36842105
Event.java,mina,AW-Z_dVlrInABnR0cU6n,mina-statemachine/src/main/java/org/apache/mina/statemachine/event/Event.java,0,6.0,22.0,2.0,71.18,2.5,162,1.0,12.0,1.0,4.0,0.0,6.0,3.0,6.0,3,59.0,0.0,45.87155963
EventArgumentsInterceptor.java,mina,AW-Z_dVlrInABnR0cU6o,mina-statemachine/src/main/java/org/apache/mina/statemachine/event/EventArgumentsInterceptor.java,0,4.0,10.0,2.0,89.8,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5.0,0.0,86.84210526
EventFactory.java,mina,AW-Z_dVlrInABnR0cU6l,mina-statemachine/src/main/java/org/apache/mina/statemachine/event/EventFactory.java,0,5.0,9.0,2.0,66.67,1.0,0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,82.92682927
ExceptionMonitor.java,mina,AW-Z_dWDrInABnR0cVB6,mina-core/src/main/java/org/apache/mina/util/ExceptionMonitor.java,0,3.0,22.0,2.0,97.3,1.0,13,2.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,0,15.0,0.0,75.80645161
ExecutorFilter.java,mina,AW-Z_dV4rInABnR0cU9w,mina-core/src/main/java/org/apache/mina/filter/executor/ExecutorFilter.java,0,6.0,104.0,3.0,93.79,1.0,54,11.0,45.0,2.0,18.0,0.0,31.0,1.0,31.0,28,224.0,0.0,60.42402827
ExpiringSessionRecycler.java,mina,AW-Z_dV_rInABnR0cVAS,mina-core/src/main/java/org/apache/mina/core/session/ExpiringSessionRecycler.java,0,7.0,20.0,2.0,72.68,5.0,2,5.0,12.0,1.0,13.0,0.0,11.0,1.0,3.0,19,56.0,0.0,55.2
FileRegionWriteFilter.java,mina,AW-Z_dV7rInABnR0cU_A,mina-core/src/main/java/org/apache/mina/filter/stream/FileRegionWriteFilter.java,0,5.0,18.0,3.0,88.46,1.0,2,3.0,3.0,3.0,10.0,1.0,2.0,1.0,3.0,0,23.0,0.0,71.25
FixedLengthDecodingState.java,mina,AW-Z_dV6rInABnR0cU-l,mina-core/src/main/java/org/apache/mina/filter/codec/statemachine/FixedLengthDecodingState.java,0,4.0,30.0,2.0,89.78,6.0,0,4.0,8.0,1.0,10.0,2.0,4.0,2.0,7.0,12,49.0,0.0,50.0
FloatEditor.java,mina,AW-Z_dVhrInABnR0cU5U,mina-integration-beans/src/main/java/org/apache/mina/integration/beans/FloatEditor.java,0,1.0,43.0,1.0,100.0,1.0,0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0,15.0,0.0,62.5
Haiku.java,mina,AW-Z_dVcrInABnR0cU3x,mina-example/src/main/java/org/apache/mina/example/haiku/Haiku.java,0,1.0,61.0,1.0,100.0,1.0,1,1.0,10.0,1.0,4.0,0.0,5.0,1.0,2.0,0,31.0,0.0,40.38461538
HaikuValidationServer.java,mina,AW-Z_dVcrInABnR0cU3z,mina-example/src/main/java/org/apache/mina/example/haiku/HaikuValidationServer.java,0,1.0,53.0,1.0,100.0,1.0,0,10.0,1.0,1.0,8.0,0.0,1.0,0.0,2.0,0,26.0,0.0,44.68085106
HaikuValidator.java,mina,AW-Z_dVdrInABnR0cU33,mina-example/src/main/java/org/apache/mina/example/haiku/HaikuValidator.java,0,1.0,40.0,1.0,100.0,1.0,0,4.0,3.0,1.0,2.0,0.0,1.0,2.0,5.0,0,15.0,0.0,58.33333333
HaikuValidatorIoHandler.java,mina,AW-Z_dVdrInABnR0cU30,mina-example/src/main/java/org/apache/mina/example/haiku/HaikuValidatorIoHandler.java,0,1.0,44.0,1.0,100.0,1.0,0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0,17.0,0.0,55.26315789
HttpAuthenticationMethods.java,mina,AW-Z_dV3rInABnR0cU9E,mina-core/src/main/java/org/apache/mina/proxy/handlers/http/HttpAuthenticationMethods.java,0,4.0,24.0,2.0,86.15,2.0,0,7.0,8.0,1.0,1.0,0.0,4.0,4.0,1.0,0,36.0,0.0,56.62650602
HttpClientCodec.java,mina,AW-Z_dVirInABnR0cU5j,mina-http/src/main/java/org/apache/mina/http/HttpClientCodec.java,0,2.0,30.0,2.0,81.97,2.5,1,7.0,2.0,3.0,2.0,1.0,2.0,0.0,4.0,0,21.0,0.0,59.61538462
HttpContentChunk.java,mina,AW-Z_dVjrInABnR0cU5y,mina-http/src/main/java/org/apache/mina/http/api/HttpContentChunk.java,0,2.0,18.0,2.0,75.68,1.5,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6.0,0.0,81.81818182
HttpEndOfContent.java,mina,AW-Z_dVjrInABnR0cU5z,mina-http/src/main/java/org/apache/mina/http/api/HttpEndOfContent.java,0,2.0,18.0,2.0,75.68,1.5,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,79.41176471
HttpException.java,mina,AW-Z_dVirInABnR0cU5g,mina-http/src/main/java/org/apache/mina/http/HttpException.java,0,3.0,26.0,2.0,55.43,1.0,0,1.0,5.0,4.0,1.0,0.0,5.0,0.0,1.0,0,23.0,0.0,67.6056338
HttpNoAuthLogicHandler.java,mina,AW-Z_dV3rInABnR0cU9N,mina-core/src/main/java/org/apache/mina/proxy/handlers/http/basic/HttpNoAuthLogicHandler.java,0,5.0,14.0,3.0,92.55,1.0,0,8.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,0,25.0,0.0,60.9375
HttpProxyConstants.java,mina,AW-Z_dV2rInABnR0cU9A,mina-core/src/main/java/org/apache/mina/proxy/handlers/http/HttpProxyConstants.java,0,3.0,30.0,2.0,78.86,5.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,0,16.0,0.0,78.94736842
HttpProxyRequest.java,mina,AW-Z_dV2rInABnR0cU9C,mina-core/src/main/java/org/apache/mina/proxy/handlers/http/HttpProxyRequest.java,0,5.0,60.0,2.0,92.6,4.0,2,4.0,34.0,2.0,23.0,59.0,18.0,3.0,10.0,0,124.0,0.0,52.85171103
HttpServerCodec.java,mina,AW-Z_dVirInABnR0cU5f,mina-http/src/main/java/org/apache/mina/http/HttpServerCodec.java,0,3.0,21.0,2.0,76.92,2.0,1,7.0,2.0,3.0,2.0,1.0,2.0,0.0,4.0,0,21.0,0.0,61.81818182
